amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
122.27,0,1,0.393,0.499
51.32,0,6,0.552,0.146
23.84,0,7,0.467,0.121
97.55,0,10,0.655,0.231
49.11,0,3,0.009,0.987
128.33,0,1,0.121,0.808
75.08,0,3,0.078,0.504
17.83,0,1,0.991,0.294
20.6,0,10,0.673,0.879
13.39,0,10,0.056,0.427
59.1,0,10,0.788,0.729
101.5,0,3,0.433,0.258
7.14,0,9,0.322,0.842
48.68,0,1,0.724,0.674
11.17,0,1,0.229,0.948
34.05,0,10,0.329,0.384
38.28,0,1,0.025,0.942
43.11,0,5,0.535,0.399
92.62,0,1,0.723,0.583
105.45,0,3,0.527,0.739
38.5,0,4,0.572,0.658
32.88,0,2,0.033,0.805
4.23,0,1,0.907,0.708
113.39,0,7,0.689,0.355
56.87,0,4,0.351,0.094
55.17,0,0,0.02,0.323
2.98,0,6,0.429,0.029
9.23,0,7,0.254,0.906
5.59,0,1,0.067,0.631
7.33,0,10,0.119,0.405
58.79,0,5,0.09,0.277
235.75,0,1,0.438,0.318
19.76,0,5,0.939,0.595
6.06,0,0,0.51,0.256
56.8,0,0,0.146,0.384
173.5,0,1,0.418,0.511
52.6,0,7,0.411,0.995
53.02,0,5,0.329,0.94
33.39,0,1,0.627,0.241
82.69,0,10,0.067,0.972
5.15,0,0,0.408,0.552
39.01,0,5,0.881,0.738
7.78,0,0,0.597,0.088
15.69,0,7,0.104,0.749
7.94,0,0,0.605,0.809
2.21,0,5,0.324,0.078
79.81,0,6,0.676,0.575
110.58,0,3,0.91,0.306
128.47,0,7,0.323,0.486
7.91,0,4,0.517,0.961
78.37,0,6,0.42,0.243
5.62,0,2,0.962,0.225
10.95,0,1,0.944,0.758
121.07,0,5,0.824,0.715
44.23,0,7,0.124,0.283
18.12,0,0,0.204,0.224
61.88,0,5,0.609,0.362
290.14,0,7,0.511,0.777
8.89,0,0,0.75,0.032
8.92,0,10,0.453,0.922
3.74,0,10,0.027,0.857
29.3,0,7,0.37,0.718
13.62,0,1,0.71,0.404
4.16,0,9,0.28,0.679
83.36,0,6,0.587,0.824
103.93,0,5,0.531,0.927
54.51,0,10,0.603,0.695
130.28,0,7,0.404,0.967
9.2,0,1,0.995,0.015
553.64,0,7,0.678,0.757
2.12,0,6,0.66,0.295
65.25,0,4,0.384,0.863
75.2,0,1,0.175,0.032
9.09,0,7,0.452,0.257
23.24,0,0,0.588,0.765
122.93,0,9,0.734,0.813
5.76,0,7,0.222,0.092
315.48,0,10,0.578,0.588
33.18,0,7,0.552,0.637
158.32,0,4,0.854,0.041
23.09,0,5,0.607,0.594
16.59,0,0,0.958,0.32
2.06,0,2,0.869,0.916
15.72,0,0,0.487,0.255
147.49,0,9,0.031,0.988
14.65,0,6,0.57,0.026
6.22,0,0,0.032,0.28
90.71,0,1,0.912,0.708
40.99,0,7,0.464,0.166
136.07,0,7,0.031,0.856
32.92,0,10,0.439,0.606
72.19,0,1,0.798,0.525
69.23,0,3,0.458,0.358
2.55,0,7,0.575,0.199
201.24,0,5,0.443,0.236
8.45,0,0,0.839,0.379
32.7,0,5,0.152,0.359
1.37,0,4,0.014,0.461
46.97,0,10,0.641,0.097
2.18,0,6,0.243,0.476
10.4,0,10,0.942,0.609
70.93,0,7,0.874,0.238
55.84,0,5,0.904,0.992
123.06,0,1,0.255,0.721
108.95,0,0,0.036,0.376
38.05,0,4,0.183,0.913
14.24,0,10,0.309,0.002
60.35,0,1,0.023,0.859
98.66,0,7,0.315,0.493
9.25,0,1,0.231,0.131
57.42,0,5,0.269,0.45
44.61,0,7,0.969,0.08
15.11,0,7,0.687,0.467
91.06,0,10,0.168,0.412
1.65,0,1,0.25,0.155
61.08,0,1,0.164,0.8
15.87,0,7,0.482,0.027
87.32,0,1,0.537,0.733
8.42,0,4,0.777,0.341
94.4,0,5,0.511,0.631
70.15,0,3,0.673,0.035
96.65,0,10,0.241,0.756
120.43,0,7,0.416,0.661
58.4,0,2,0.825,0.446
67.27,0,1,0.773,0.041
23.3,0,2,0.42,0.159
96.18,0,1,0.58,0.223
6.19,0,0,0.095,0.714
57.4,0,7,0.92,0.86
62.82,0,5,0.173,0.191
46.94,0,3,0.429,0.951
9.4,0,0,0.23,0.123
4.4,0,7,0.821,0.759
8.11,0,7,0.581,0.505
13.97,0,7,0.708,0.79
8.1,0,10,0.469,0.735
125.75,0,0,0.467,0.184
172.8,0,1,0.704,0.124
39.98,0,4,0.755,0.024
6.19,0,9,0.926,0.048
3.96,0,4,0.477,0.835
3.38,0,7,0.855,0.341
51.1,0,10,0.641,0.554
11.29,0,7,0.081,0.769
58.2,0,1,0.411,0.947
4.05,0,1,0.209,0.503
13.88,0,0,0.656,0.436
13.38,0,2,0.194,0.491
7.66,0,7,0.543,0.223
5.39,0,10,0.03,0.492
4.1,0,1,0.786,0.614
9.0,0,5,0.434,0.664
90.13,0,3,0.787,0.434
6.39,0,0,0.124,0.453
9.45,0,7,0.043,0.009
124.84,0,10,0.394,0.08
16.95,0,1,0.704,0.161
2.93,0,4,0.835,0.151
62.32,0,7,0.827,0.005
497.36,0,3,0.676,0.921
52.7,0,0,0.164,0.061
1.64,0,0,0.606,0.127
5.64,0,4,0.394,0.57
210.07,0,7,0.043,0.676
78.18,0,2,0.715,0.657
82.86,0,5,0.523,0.6
82.58,0,0,0.623,0.627
1.75,0,7,0.049,0.485
133.91,0,5,0.077,0.437
3.97,0,5,0.551,0.418
54.32,0,7,0.937,0.95
212.42,0,10,0.601,0.013
64.23,0,0,0.714,0.156
51.57,0,5,0.457,0.708
59.19,0,0,0.467,0.424
9.91,0,2,0.012,0.337
2.04,0,10,0.298,0.178
12.59,0,0,0.928,0.303
41.01,0,1,0.264,0.41
33.28,0,4,0.276,0.141
6.05,0,5,0.614,0.287
144.96,0,9,0.907,0.333
40.54,0,9,0.377,0.011
1.54,0,0,0.552,0.082
81.81,0,3,0.087,0.265
7.54,0,5,0.378,0.227
129.24,0,10,0.234,0.312
2.05,0,2,0.9,0.35
1.31,0,0,0.33,0.365
27.57,0,7,0.982,0.418
72.53,0,9,0.209,0.784
72.54,0,10,0.532,0.773
137.32,0,1,0.935,0.493
104.43,0,1,0.987,0.192
2.29,0,9,0.901,0.128
133.93,0,0,0.965,0.705
21.62,0,7,0.343,0.59
88.91,0,4,0.721,0.898
3.41,0,0,0.946,0.473
96.71,0,3,0.353,0.172
294.73,1,10,0.208,0.837
321.87,1,10,0.677,0.67
17.3,1,10,0.862,0.531
67.34,0,0,0.269,0.803
57.7,0,6,0.146,0.116
7.89,0,7,0.826,0.297
753.61,1,10,0.853,0.353
144.87,0,6,0.016,0.86
3.47,0,4,0.565,0.904
93.02,0,4,0.547,0.932
146.38,0,2,0.468,0.252
67.27,0,7,0.968,0.11
116.61,0,7,0.602,0.013
22.1,1,10,0.692,0.278
3.95,0,5,0.233,0.218
9.13,0,1,0.858,0.59
1600.14,0,9,0.422,0.839
24.32,0,4,0.679,0.159
8.19,0,0,0.65,0.715
39.02,0,7,0.377,0.458
4.81,0,6,0.663,0.945
98.21,0,6,0.45,0.436
8.47,0,2,0.691,0.732
41.75,0,0,0.945,0.894
339.6,1,10,0.474,0.278
1088.26,1,10,0.054,0.732
1061.58,1,10,0.191,0.803
4.08,0,6,0.659,0.521
68.35,0,10,0.144,0.503
42.39,0,3,0.582,0.947
1.3,0,7,0.972,0.758
119.27,0,1,0.836,0.654
1.6,0,7,0.615,0.824
7.09,0,10,0.025,0.314
2.25,0,0,0.115,0.706
1.18,0,1,0.839,0.922
9.09,0,4,0.054,0.478
19.1,0,7,0.833,0.166
123.76,0,4,0.855,0.136
121.74,0,2,0.846,0.751
6.56,0,0,0.095,0.877
19.46,0,7,0.958,0.958
101.2,0,1,0.89,0.084
79.05,0,5,0.555,0.113
5.91,0,6,0.052,0.199
2.38,0,10,0.418,0.862
100.27,0,1,0.584,0.874
99.96,0,5,0.193,0.811
148.65,0,3,0.412,0.999
124.5,0,9,0.489,0.076
83.97,0,2,0.067,0.526
425.45,0,10,0.14,0.359
160.63,0,2,0.992,0.758
115.53,0,5,0.048,0.824
18.44,0,7,0.092,0.492
72.53,0,3,0.461,0.545
7.15,0,7,0.216,0.87
2.2,0,5,0.97,0.515
10.24,0,0,0.38,0.619
42.09,0,7,0.608,0.005
76.52,0,6,0.654,0.317
4.21,0,5,0.568,0.342
3.76,0,10,0.451,0.464
37.94,0,5,0.718,0.885
101.49,0,10,0.255,0.715
4.6,0,0,0.884,0.466
54.72,0,4,0.622,0.829
59.79,0,6,0.287,0.704
94.02,0,0,0.129,0.782
36.23,0,7,0.656,0.235
9.28,0,2,0.056,0.991
8.47,0,5,0.757,0.411
89.27,0,10,0.472,0.853
6.41,0,9,0.842,0.214
8.05,0,7,0.339,0.079
445.85,0,1,0.095,0.797
65.72,0,5,0.939,0.967
68.96,0,0,0.087,0.391
77.31,0,3,0.448,0.461
4.12,0,2,0.983,0.456
65.09,0,0,0.866,0.333
75.21,0,1,0.582,0.935
150.78,0,7,0.142,0.133
85.73,0,3,0.05,0.674
209.92,0,2,0.439,0.626
11.94,0,1,0.748,0.647
39.21,0,1,0.196,0.791
98.53,0,5,0.041,0.644
12.95,0,0,0.922,0.941
12.78,0,7,0.908,0.365
82.64,0,1,0.683,0.106
9.07,0,5,0.058,0.991
9.97,0,6,0.964,0.901
48.76,0,9,0.763,0.901
184.17,0,1,0.786,0.409
2.3,0,1,0.672,0.174
30.36,0,7,0.84,0.148
30.27,0,0,0.605,0.263
8.35,0,0,0.453,0.791
18.97,0,2,0.53,0.032
6.53,0,2,0.619,0.482
8.85,0,5,0.108,0.073
121.08,0,1,0.691,0.617
1.9,0,6,0.146,0.44
8.52,0,9,0.019,0.4
160.36,0,2,0.928,0.551
40.21,0,10,0.709,0.781
171.27,0,5,0.58,0.169
269.46,0,1,0.448,0.602
87.96,0,0,0.639,0.887
64.76,0,7,0.171,0.618
57.95,0,0,0.121,0.962
3.2,0,7,0.273,0.55
101.85,0,0,0.117,0.805
4.26,0,7,0.78,0.433
87.82,0,3,0.085,0.042
4.95,0,0,0.619,0.909
76.65,0,1,0.512,0.872
21.63,0,7,0.975,0.855
2.54,0,1,0.844,0.253
23.56,0,10,0.759,0.519
21.26,0,7,0.059,0.322
1.98,0,0,0.864,0.789
125.53,0,7,0.768,0.547
66.2,0,0,0.842,0.608
4.94,0,1,0.973,0.358
97.99,0,3,0.679,0.188
106.24,0,0,0.428,0.906
109.73,0,7,0.105,0.178
8.39,0,7,0.514,0.642
4.84,0,7,0.296,0.604
3.45,0,1,0.707,0.763
18.42,0,7,0.364,0.775
49.25,0,1,0.048,0.777
33.0,0,0,0.661,0.014
529.67,0,3,0.593,0.856
61.77,0,9,0.584,0.355
36.61,0,7,0.501,0.583
91.93,0,5,0.171,0.772
142.57,0,6,0.229,0.045
76.2,0,6,0.49,0.528
22.52,0,6,0.503,0.413
7.39,0,5,0.031,0.69
97.2,0,4,0.247,0.358
52.06,0,1,0.677,0.723
92.36,0,1,0.839,0.01
71.07,0,6,0.978,0.075
153.36,0,7,0.454,0.953
4.48,0,1,0.318,0.454
109.05,0,3,0.312,0.71
147.46,0,5,0.357,0.667
16.74,0,10,0.322,0.421
82.74,0,7,0.267,0.114
55.75,0,3,0.391,0.522
8.83,0,1,0.183,0.644
62.09,0,5,0.819,0.617
53.6,0,5,0.844,0.798
4.08,0,1,0.769,0.841
7.8,0,5,0.914,0.094
68.8,0,3,0.53,0.649
36.91,0,6,0.389,0.981
49.36,0,0,0.189,0.926
14.42,0,2,0.675,0.628
9.87,0,6,0.34,0.757
10.06,0,1,0.769,0.366
61.54,0,1,0.014,0.314
52.15,0,10,0.886,0.607
44.95,0,2,0.584,0.694
56.37,0,2,0.56,0.33
97.59,0,1,0.931,0.338
56.1,0,1,0.954,0.709
6.09,0,5,0.776,0.306
51.89,0,10,0.166,0.083
64.29,0,3,0.185,0.569
104.56,0,7,0.296,0.044
29.92,0,3,0.551,0.851
6.38,0,7,0.077,0.054
6.33,0,1,0.003,0.821
46.99,0,6,0.056,0.672
67.44,0,0,0.651,0.82
4.82,0,5,0.442,0.734
76.47,0,3,0.735,0.321
37.65,0,5,0.969,0.649
129.14,0,1,0.29,0.923
76.2,0,3,0.788,0.933
50.55,0,1,0.688,0.725
43.52,0,1,0.439,0.747
51.91,0,10,0.194,0.236
68.2,0,7,0.956,0.863
5.77,0,7,0.821,0.795
27.07,0,0,0.447,0.678
90.51,0,3,0.893,0.829
75.76,0,9,0.535,0.372
110.78,0,0,0.859,0.339
6.24,0,10,0.024,0.309
44.1,0,2,0.767,0.052
139.07,0,7,0.536,0.1
93.51,0,0,0.103,0.578
84.66,0,1,0.45,0.019
149.18,0,5,0.228,0.974
52.74,0,4,0.052,0.429
66.78,0,0,0.401,0.004
287.31,0,7,0.063,0.707
7.62,0,10,0.793,0.025
75.1,0,4,0.271,0.679
3.95,0,0,0.233,0.533
38.47,0,2,0.708,0.209
183.87,0,5,0.339,0.924
45.14,0,4,0.639,0.885
6.16,0,0,0.234,0.3
7.87,0,0,0.865,0.354
121.47,0,7,0.132,0.356
87.15,0,6,0.502,0.44
124.82,0,0,0.108,0.349
173.21,0,1,0.159,0.178
87.76,0,3,0.831,0.172
75.94,0,3,0.9,0.772
2.58,0,9,0.688,0.179
97.14,0,3,0.368,0.231
63.23,0,3,0.712,0.981
112.3,0,3,0.641,0.138
8.7,0,1,0.408,0.777
6.88,0,5,0.598,0.29
96.66,0,7,0.507,0.344
72.26,0,5,0.177,0.247
50.24,0,6,0.893,0.291
78.79,0,6,0.862,0.788
72.5,0,0,0.779,0.494
33.91,0,1,0.969,0.746
64.01,0,1,0.711,0.515
5.47,0,9,0.562,0.713
124.8,0,7,0.779,0.334
5.22,0,7,0.919,0.08
358.91,0,7,0.754,0.887
16.06,0,0,0.206,0.089
48.77,0,10,0.223,0.964
1.16,0,7,0.797,0.182
82.16,0,3,0.318,0.664
25.86,0,6,0.306,0.324
128.52,0,5,0.151,0.776
3.25,0,0,0.751,0.816
41.56,0,1,0.054,0.651
62.29,0,0,0.999,0.029
7.03,0,5,0.266,0.95
82.35,0,6,0.271,0.81
106.81,0,0,0.242,0.768
51.41,0,7,0.685,0.708
37.39,0,7,0.695,0.859
87.26,0,0,0.085,0.478
4.67,0,7,0.567,0.966
22.91,0,7,0.112,0.566
31.0,0,10,0.685,0.051
65.1,0,7,0.648,0.647
3.47,0,6,0.704,0.263
58.58,0,0,0.749,0.655
75.15,0,1,0.665,0.383
45.64,0,7,0.055,0.701
130.66,0,10,0.823,0.352
235.8,0,6,0.482,0.498
5.39,0,7,0.441,0.743
1.23,0,1,0.378,0.478
327.64,0,1,0.043,0.876
43.45,0,4,0.022,0.904
235.37,0,1,0.812,0.161
70.39,0,3,0.552,0.931
2.24,0,0,0.206,0.053
120.2,0,7,0.076,0.939
41.38,0,0,0.093,0.669
31.89,0,5,0.803,0.312
3.41,0,0,0.415,0.082
76.37,0,3,0.85,0.412
11.6,0,6,0.238,0.323
9.58,0,0,0.09,0.557
2.83,0,10,0.667,0.018
47.79,0,10,0.964,0.516
66.26,0,1,0.025,0.886
134.18,0,5,0.397,0.958
105.38,0,1,0.2,0.592
78.51,0,3,0.054,0.618
84.33,0,1,0.942,0.993
78.81,0,1,0.854,0.114
2.14,0,10,0.409,0.309
44.02,0,0,0.258,0.478
5.37,0,7,0.645,0.602
53.87,0,9,0.765,0.778
42.39,0,0,0.345,0.436
30.89,0,7,0.53,0.633
31.83,0,0,0.859,0.121
5.0,0,7,0.395,0.471
596.78,0,0,0.964,0.128
91.8,0,5,0.518,0.285
64.33,0,0,0.684,0.654
36.71,0,7,0.78,0.476
1.31,0,0,0.673,0.687
5.95,0,4,0.394,0.379
62.56,0,1,0.053,0.523
141.6,0,5,0.979,0.628
66.47,0,7,0.33,0.331
117.91,0,10,0.569,0.341
12.03,0,4,0.347,0.468
60.43,0,5,0.218,0.863
2.15,0,7,0.511,0.957
177.3,0,5,0.492,0.588
144.09,0,7,0.061,0.614
76.32,0,2,0.382,0.469
8.71,0,2,0.36,0.883
9.01,0,10,0.067,0.736
1.25,0,1,0.413,0.199
8.46,0,7,0.279,0.613
7.68,0,7,0.006,0.461
3.72,0,1,0.685,0.194
124.6,0,1,0.831,0.986
87.62,0,7,0.398,0.09
46.08,0,3,0.714,0.024
85.11,0,5,0.607,0.379
33.93,0,0,0.951,0.406
6.26,0,1,0.648,0.796
4.46,0,10,0.151,0.22
24.37,0,0,0.631,0.781
5.81,0,0,0.747,0.178
8.33,0,5,0.225,0.922
101.02,0,7,0.065,0.628
23.96,0,5,0.494,0.032
66.76,0,7,0.797,0.248
34.79,0,9,0.651,0.797
7.71,0,5,0.646,0.698
9.21,0,2,0.622,0.171
92.92,0,7,0.214,0.634
49.57,0,0,0.484,0.771
2.19,0,7,0.843,0.256
164.94,0,1,0.168,0.477
42.21,0,3,0.192,0.909
58.18,0,1,0.914,0.26
44.69,0,7,0.949,0.406
99.62,0,1,0.791,0.511
54.95,0,2,0.557,0.033
77.86,0,0,0.459,0.879
43.05,0,9,0.775,0.902
54.79,0,10,0.387,0.293
111.09,0,7,0.481,0.935
104.63,0,5,0.817,0.331
2.39,0,10,0.362,0.732
74.21,0,3,0.433,0.4
8.2,0,4,0.272,0.536
16.5,0,2,0.429,0.527
40.42,0,5,0.998,0.047
17.61,0,9,0.101,0.942
17.68,0,4,0.517,0.173
8.14,0,9,0.794,0.147
9.64,0,5,0.343,0.804
667.13,0,5,0.786,0.703
135.8,0,0,0.355,0.111
64.7,0,5,0.841,0.856
193.96,0,1,0.712,0.94
10.68,0,1,0.127,0.468
4.5,0,0,0.578,0.076
4.92,0,7,0.787,0.472
30.85,0,4,0.763,0.744
2.68,0,9,0.112,0.088
2.64,0,1,0.742,0.474
357.76,0,1,0.223,0.552
36.86,0,10,0.343,0.747
992.94,0,0,0.667,0.174
60.07,0,3,0.81,0.544
47.77,0,3,0.245,0.155
21.19,0,7,0.411,0.624
21.59,0,1,0.858,0.115
25.28,0,7,0.148,0.038
44.72,0,0,0.343,0.112
4.42,0,10,0.405,0.499
54.91,0,4,0.03,0.245
15.11,0,9,0.154,0.347
41.44,0,0,0.938,0.569
80.12,0,9,0.082,0.495
80.03,0,3,0.822,0.41
2.63,0,10,0.872,0.124
3.28,0,10,0.005,0.195
106.91,0,7,0.81,0.353
5.07,0,6,0.521,0.002
6.41,0,0,0.112,0.319
83.75,0,7,0.367,0.272
23.74,0,4,0.613,0.484
7.23,0,7,0.692,0.57
5.67,0,7,0.331,0.905
8.09,0,0,0.504,0.919
1.07,0,0,0.398,0.743
49.67,0,10,0.149,0.875
7.26,0,7,0.404,0.469
50.7,0,5,0.854,0.534
74.15,0,4,0.28,0.194
62.66,0,7,0.921,0.702
456.56,0,6,0.135,0.631
6.26,0,1,0.948,0.301
4.1,0,7,0.833,0.467
48.94,0,2,0.956,0.574
12.38,0,5,0.242,0.66
86.34,0,5,0.288,0.201
9.53,0,5,0.375,0.487
5.67,0,1,0.92,0.217
63.93,0,4,0.008,0.501
1.23,0,4,0.984,0.053
12.26,0,10,0.846,0.843
65.7,0,6,0.745,0.116
10.13,0,9,0.709,0.02
81.51,0,7,0.083,0.745
99.13,0,10,0.685,0.707
96.39,0,7,0.891,0.762
72.44,0,3,0.185,0.047
49.7,0,0,0.881,0.223
326.36,0,7,0.531,0.552
67.88,0,3,0.942,0.47
75.39,0,10,0.956,0.386
70.02,0,6,0.277,0.733
39.09,0,3,0.125,0.041
123.67,0,6,0.612,0.078
6.01,0,2,0.502,0.005
7.07,0,1,0.382,0.777
131.39,0,7,0.9,0.943
96.15,0,7,0.715,0.748
2.51,0,1,0.372,0.476
90.46,0,3,0.326,0.03
35.79,0,2,0.065,0.634
3.63,0,9,0.324,0.589
37.53,0,1,0.499,0.945
2.9,0,4,0.195,0.823
5.25,0,7,0.165,0.668
10.65,0,7,0.98,0.429
44.58,0,4,0.945,0.567
22.43,0,5,0.672,0.609
5.91,0,1,0.931,0.982
41.08,0,10,0.655,0.248
93.04,0,0,0.528,0.06
22.74,0,5,0.145,0.525
4.52,0,1,0.237,0.194
76.75,0,6,0.066,0.657
5.84,0,1,0.379,0.345
75.35,0,3,0.061,0.02
69.73,0,7,0.029,0.079
43.99,0,7,0.205,0.184
40.18,0,1,0.651,0.822
45.75,0,3,0.117,0.191
70.25,0,3,0.374,0.291
16.03,0,4,0.065,0.914
200.99,0,1,0.453,0.933
21.84,0,5,0.66,0.769
13.9,0,0,0.686,0.298
256.49,0,7,0.08,0.762
32.45,0,4,0.552,0.561
36.85,0,9,0.743,0.944
125.8,0,2,0.887,0.836
26.4,0,7,0.686,0.107
1.49,0,7,0.601,0.256
424.77,0,1,0.498,0.688
172.88,0,1,0.122,0.133
97.73,0,0,0.7,0.477
9.36,0,1,0.439,0.666
104.32,0,3,0.486,0.486
33.09,0,1,0.646,0.111
9.01,0,4,0.822,0.185
38.58,0,7,0.979,0.607
21.06,0,0,0.057,0.225
7.08,0,0,0.273,0.202
17.92,0,1,0.528,0.758
61.36,0,5,0.881,0.069
5.03,0,10,0.424,0.967
6.71,0,1,0.921,0.913
83.52,0,0,0.528,0.526
167.16,0,9,0.374,0.512
546.38,0,3,0.837,0.455
21.76,0,5,0.226,0.914
3.46,0,9,0.913,0.137
54.28,0,0,0.954,0.227
7.03,0,4,0.314,0.422
58.55,0,0,0.341,0.167
3.2,0,10,0.218,0.714
1.79,0,1,0.786,0.132
88.64,0,4,0.76,0.53
41.15,0,1,0.535,0.671
52.42,0,0,0.084,0.519
76.8,0,1,0.244,0.152
154.34,0,9,0.712,0.287
102.79,0,6,0.984,0.278
126.85,0,7,0.271,0.319
89.28,0,0,0.639,0.996
14.81,0,7,0.305,0.215
81.8,0,10,0.517,0.236
22.0,0,10,0.603,0.281
181.09,0,1,0.089,0.188
3.71,0,6,0.756,0.22
38.27,0,1,0.204,0.291
489.68,0,5,0.586,0.739
98.38,0,6,0.827,0.757
137.78,0,6,0.252,0.403
45.3,0,7,0.556,0.972
80.39,0,5,0.063,0.4
86.04,0,1,0.029,0.179
146.09,0,9,0.259,0.5
38.15,0,4,0.454,0.515
24.06,0,5,0.146,0.397
33.69,0,0,0.123,0.974
43.6,0,9,0.451,0.444
23.09,0,1,0.012,0.501
1.01,0,2,0.993,0.154
9.35,0,5,0.604,0.018
43.72,0,0,0.523,0.204
104.57,0,6,0.665,0.828
72.02,0,7,0.881,0.764
15.47,0,0,0.015,0.564
53.76,0,2,0.389,0.495
28.6,0,0,0.002,0.111
188.82,0,5,0.639,0.357
94.02,0,6,0.092,0.268
66.85,0,9,0.373,0.741
5.43,0,7,0.867,0.309
100.77,0,4,0.579,0.342
20.67,0,7,0.46,0.772
6.73,0,0,0.367,0.383
163.84,0,10,0.14,0.993
4.58,0,5,0.228,0.832
6.54,0,9,0.42,0.995
1.32,0,1,0.164,0.062
3.15,0,1,0.656,0.747
430.95,0,10,0.915,0.281
49.05,0,1,0.485,0.799
135.93,0,7,0.644,0.657
26.14,0,4,0.049,0.448
64.45,0,5,0.46,0.375
62.32,0,0,0.044,0.997
41.26,0,2,0.681,0.869
51.99,0,10,0.915,0.163
114.23,0,10,0.648,0.458
6.53,0,0,0.969,0.781
62.52,0,5,0.934,1.0
7.87,0,1,0.004,0.279
28.73,0,5,0.535,0.616
80.94,0,4,0.615,0.784
5.3,0,0,0.738,0.805
15.0,0,10,0.278,0.701
63.27,0,0,0.401,0.142
96.63,0,1,0.691,0.229
153.6,0,7,0.314,0.269
74.74,0,3,0.062,0.664
26.42,0,2,0.202,0.737
33.32,0,2,0.234,0.61
22.94,0,10,0.033,0.226
4.86,0,0,0.587,0.149
53.91,0,4,0.757,0.309
5.58,0,7,0.318,0.242
47.9,0,5,0.702,0.433
1.95,0,0,0.953,0.361
4.39,0,0,0.28,0.309
70.74,0,3,0.725,0.943
27.5,0,5,0.829,0.336
66.83,0,0,0.026,0.208
42.4,0,1,0.229,0.337
5.21,0,9,0.331,0.68
106.49,0,1,0.815,0.628
8.75,0,7,0.844,0.501
2.19,0,7,0.621,0.291
55.33,0,10,0.536,0.848
46.9,0,7,0.505,0.704
49.97,0,7,0.144,0.174
71.25,0,6,0.245,0.782
11.31,0,4,0.421,0.984
9.95,0,5,0.145,0.136
27.06,0,10,0.099,0.04
57.09,0,5,0.647,0.678
90.28,0,1,0.507,0.819
1.86,0,7,0.168,0.023
62.99,0,10,0.104,0.966
138.92,0,7,0.177,0.473
39.62,0,1,0.667,0.709
1.62,0,0,0.08,0.008
36.82,0,5,0.879,0.412
750.39,0,4,0.11,0.917
65.82,0,10,0.169,0.66
9.0,0,7,0.033,0.321
8.43,0,7,0.724,0.464
9.23,0,0,0.496,0.591
3.0,0,0,0.433,0.285
41.38,0,7,0.685,0.762
6.59,0,7,0.672,0.857
61.43,0,5,0.458,0.502
115.09,0,5,0.339,0.781
51.03,0,1,0.373,0.046
317.34,0,10,0.09,0.849
6.88,0,1,0.402,0.638
8.82,0,7,0.12,0.528
68.52,0,6,0.329,0.934
81.09,0,1,0.68,0.866
46.34,0,7,0.346,0.962
4.74,0,7,0.774,0.25
138.48,0,1,0.58,0.817
6.66,0,7,0.401,0.217
44.45,0,10,0.224,0.552
9.83,0,1,0.046,0.79
74.64,0,1,0.562,0.701
52.78,0,2,0.432,0.033
74.69,0,1,0.924,0.431
52.36,0,4,0.829,0.01
135.02,0,2,0.274,0.048
12.63,0,4,0.928,0.241
50.57,0,0,0.282,0.298
3.49,0,10,0.307,0.648
68.9,0,3,0.425,0.856
13.87,0,2,0.114,0.579
9.09,0,4,0.626,0.088
70.9,0,9,0.306,0.309
36.62,0,0,0.24,0.585
32.19,0,7,0.783,0.131
54.86,0,10,0.314,0.448
296.85,0,4,0.323,0.245
136.34,0,4,0.729,0.856
14.25,0,0,0.245,0.64
44.28,0,9,0.245,0.375
146.65,0,10,0.215,0.262
5.07,0,2,0.872,0.571
164.15,0,10,0.266,0.586
9.7,0,10,0.216,0.773
158.18,0,7,0.768,0.404
113.99,0,7,0.777,0.847
62.14,0,2,0.276,0.041
79.2,0,5,0.233,0.726
100.62,0,0,0.682,0.831
37.31,0,0,0.634,0.417
1.04,0,7,0.316,0.941
16.63,0,1,0.118,0.07
91.73,0,1,0.574,0.922
2.01,0,6,0.854,0.603
66.73,0,1,0.734,0.307
3.17,0,7,0.716,0.5
10.2,0,2,0.788,0.754
42.62,0,0,0.418,0.002
37.7,0,1,0.357,0.012
7.6,0,1,0.135,0.7
10.39,0,1,0.475,0.467
100.85,0,5,0.899,0.484
70.81,0,7,0.981,0.949
65.02,0,5,0.763,0.33
6.78,0,0,0.399,0.976
76.06,0,4,0.421,0.145
20.33,0,10,0.122,0.171
119.19,0,10,0.459,0.725
58.15,0,7,0.214,0.752
7.77,0,7,0.452,0.953
59.29,0,0,0.158,0.921
52.18,0,5,0.105,0.703
100.86,0,3,0.725,0.296
29.6,0,9,0.369,0.444
157.61,0,3,0.963,0.027
249.76,0,2,0.954,0.38
64.57,0,5,0.53,0.825
43.79,0,10,0.727,0.92
154.94,0,10,0.722,0.357
33.14,0,5,0.405,0.86
1.43,0,7,0.341,0.775
101.33,0,1,0.437,0.839
5.4,0,0,0.543,0.426
4.12,0,0,0.987,0.233
87.14,0,4,0.359,0.594
13.98,0,5,0.141,0.47
35.47,0,0,0.895,0.901
8.18,0,0,0.92,0.991
50.5,0,7,0.461,0.736
42.91,0,1,0.681,0.428
11.94,0,6,0.923,0.182
91.68,0,7,0.253,0.723
132.39,0,5,0.097,0.481
119.0,0,2,0.629,0.179
106.99,0,5,0.951,0.177
63.19,0,7,0.717,0.818
4.86,0,10,0.957,0.631
