amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
38.76,0,17,0.139,0.651
2.17,0,24,0.952,0.596
36.01,0,25,0.553,0.991
130.18,0,40,0.977,0.544
77.86,0,0,0.459,0.879
173.59,0,24,0.927,0.593
160.26,0,36,0.545,0.537
3.61,0,35,0.3,0.896
43.05,0,9,0.775,0.902
103.12,0,16,0.913,0.842
54.79,0,10,0.387,0.293
4.16,0,31,0.07,0.886
162.05,0,29,0.028,0.267
122.18,0,14,0.547,0.16
87.88,0,32,0.087,0.436
103.3,0,36,0.84,0.57
111.09,0,7,0.481,0.935
152.44,0,40,0.028,0.561
84.07,0,28,0.575,0.065
120.61,0,14,0.528,0.525
104.63,0,5,0.817,0.331
46.57,0,38,0.181,0.382
2.39,0,10,0.362,0.732
74.21,0,3,0.433,0.4
18.72,0,28,0.606,0.925
496.92,0,36,0.415,0.715
153.91,0,35,0.83,0.159
4.42,0,24,0.305,0.453
2.58,0,24,0.914,0.06
8.4,0,35,0.24,0.524
77.46,0,16,0.185,0.862
80.94,0,36,0.122,0.192
187.97,0,24,0.588,0.547
41.89,0,24,0.657,0.944
32.49,0,15,0.769,0.422
79.31,0,18,0.328,0.653
8.2,0,4,0.272,0.536
5.49,0,33,0.226,0.221
68.4,0,23,0.629,0.219
116.08,0,28,0.304,0.816
16.5,0,2,0.429,0.527
7.23,0,24,0.064,0.028
38.95,0,28,0.664,0.38
3.01,0,28,0.252,0.811
40.42,0,5,0.998,0.047
60.74,0,22,0.835,0.508
1.64,0,40,0.69,0.161
72.86,0,36,0.951,0.554
385.17,0,32,0.946,0.663
4.37,0,33,0.408,0.351
81.81,0,38,0.736,0.091
17.04,0,33,0.057,0.404
66.23,0,14,0.092,0.861
9.17,0,38,0.612,0.091
22.4,0,24,0.071,0.301
5.82,0,24,0.26,0.114
185.2,0,24,0.495,0.952
77.17,0,29,0.99,0.995
74.27,0,29,0.546,0.174
157.29,0,38,0.802,0.85
28.08,0,28,0.085,0.988
2.21,0,19,0.094,0.667
17.61,0,9,0.101,0.942
17.68,0,4,0.517,0.173
262.01,0,40,0.735,0.546
56.43,0,33,0.78,0.624
100.74,0,31,0.534,0.125
7.62,0,12,0.697,0.621
9.68,0,40,0.625,0.73
3.41,0,15,0.254,0.546
8.14,0,9,0.794,0.147
134.72,0,18,0.799,0.231
94.1,0,30,0.082,0.107
9.64,0,5,0.343,0.804
71.47,0,38,0.592,0.41
59.75,0,16,0.722,0.087
67.35,0,40,0.093,0.723
56.01,0,28,0.332,0.87
27.46,0,22,0.069,0.516
667.13,0,5,0.786,0.703
90.07,0,19,0.054,0.635
134.22,0,29,0.183,0.458
158.31,0,39,0.897,0.381
29.43,0,19,0.247,0.169
42.58,0,15,0.703,0.911
95.26,0,28,0.395,0.496
93.44,0,36,0.507,0.886
135.8,0,0,0.355,0.111
35.7,0,16,0.688,0.914
58.54,0,25,0.707,0.825
92.93,0,38,0.141,0.7
64.7,0,5,0.841,0.856
9.26,0,40,0.049,0.894
94.21,0,30,0.809,0.243
47.1,0,39,0.764,0.761
193.96,0,1,0.712,0.94
7.54,0,28,0.911,0.64
33.74,0,18,0.021,0.887
80.49,0,16,0.087,0.075
10.68,0,1,0.127,0.468
5.66,0,40,0.837,0.841
41.67,0,19,0.61,0.309
28.77,0,28,0.185,0.882
10.69,0,22,0.429,0.268
57.04,0,15,0.3,0.923
7.0,0,24,0.052,0.733
9.68,0,28,0.897,0.485
127.59,0,30,0.876,0.381
116.42,0,22,0.036,0.097
31.55,0,19,0.686,0.833
4.72,0,38,0.11,0.536
65.15,0,29,0.907,0.812
29.47,0,38,0.411,0.785
3.73,0,28,0.712,0.198
12.88,0,28,0.25,0.811
2.4,0,15,0.585,0.906
4.5,0,0,0.578,0.076
57.49,0,15,0.592,0.588
14.62,0,30,0.955,0.311
29.56,0,27,0.578,0.414
8.54,0,39,0.12,0.15
4.92,0,7,0.787,0.472
30.85,0,4,0.763,0.744
19.23,0,40,0.11,0.556
117.01,0,33,0.811,0.046
159.87,0,35,0.957,0.998
46.54,0,28,0.483,0.73
56.1,0,37,0.513,0.115
32.38,0,28,0.295,0.635
2.68,0,9,0.112,0.088
66.74,0,38,0.126,0.231
2.64,0,1,0.742,0.474
44.58,0,40,0.354,0.477
147.42,0,25,0.428,0.267
84.69,0,39,0.392,0.439
3.84,0,24,0.703,0.903
180.44,0,40,0.618,0.59
111.87,0,17,0.527,0.978
1.19,0,30,0.121,0.823
29.04,0,19,0.916,0.123
357.76,0,1,0.223,0.552
9.55,0,35,0.821,0.997
35.35,0,25,0.503,0.507
55.39,0,24,0.518,0.843
34.18,0,36,0.781,0.823
1167.56,0,15,0.864,0.495
81.09,0,30,0.204,0.755
33.43,0,28,0.503,0.12
36.86,0,10,0.343,0.747
37.79,0,39,0.158,0.982
992.94,0,0,0.667,0.174
46.72,0,22,0.893,0.489
60.07,0,3,0.81,0.544
129.23,0,30,0.637,0.834
86.02,0,35,0.069,0.937
157.04,0,19,0.863,0.551
12.36,0,28,0.881,0.608
41.09,0,15,0.995,0.114
7.33,0,15,0.32,0.493
89.9,0,18,0.363,0.779
26.72,0,35,0.338,0.616
69.07,0,16,0.525,0.088
26.31,0,33,0.54,0.34
78.31,0,37,0.482,0.804
40.94,0,22,0.401,0.64
136.18,0,29,0.145,0.141
7.36,0,19,0.946,0.059
6.77,0,30,0.91,0.054
70.22,0,16,0.395,0.076
47.77,0,3,0.245,0.155
103.87,0,32,0.568,0.273
21.19,0,7,0.411,0.624
21.59,0,1,0.858,0.115
7.37,0,18,0.409,0.037
25.28,0,7,0.148,0.038
44.72,0,0,0.343,0.112
4.42,0,10,0.405,0.499
4.37,0,22,0.375,0.179
54.91,0,4,0.03,0.245
8.57,0,26,0.074,0.571
46.98,0,35,0.351,0.688
15.11,0,9,0.154,0.347
90.14,0,35,0.943,0.252
217.67,0,24,0.364,0.932
2.68,0,40,0.176,0.435
8.01,0,27,0.21,0.163
75.39,0,29,0.27,0.281
61.27,0,38,0.849,0.763
41.44,0,0,0.938,0.569
47.8,0,36,0.889,0.584
80.12,0,9,0.082,0.495
210.67,0,24,0.301,0.353
4.25,0,21,0.288,0.704
80.03,0,3,0.822,0.41
122.62,0,29,0.512,0.6
48.55,0,40,0.603,0.005
66.42,0,28,0.651,0.781
9.9,0,12,0.832,0.482
38.77,0,38,0.834,0.601
2.63,0,10,0.872,0.124
3.28,0,10,0.005,0.195
138.92,0,36,0.977,0.254
105.35,0,25,0.504,0.043
33.75,0,28,0.032,0.876
113.02,0,29,0.848,0.407
37.82,0,16,0.022,0.372
106.91,0,7,0.81,0.353
117.97,0,35,0.318,0.972
5.07,0,6,0.521,0.002
42.98,0,19,0.066,0.211
9.79,0,39,0.325,0.315
67.65,0,16,0.082,0.884
12.13,0,33,0.421,0.591
6.41,0,0,0.112,0.319
46.6,0,29,0.442,0.739
9.58,0,33,0.789,0.539
11.2,0,38,0.117,0.005
74.96,0,25,0.333,0.421
83.75,0,7,0.367,0.272
13.05,0,19,0.891,0.665
23.74,0,4,0.613,0.484
40.01,0,18,0.875,0.032
112.13,0,40,0.974,0.195
49.03,0,35,0.36,0.108
7.23,0,7,0.692,0.57
7.18,0,28,0.709,0.638
74.71,0,36,0.469,0.426
11.66,0,19,0.412,0.732
3.21,0,18,0.679,0.118
87.3,0,37,0.626,0.619
4.06,0,40,0.819,0.131
46.43,0,15,0.887,0.776
43.84,0,26,0.136,0.209
19.74,0,26,0.697,0.64
44.47,0,39,0.774,0.521
3.32,0,38,0.746,0.023
125.13,0,40,0.873,0.039
5.67,0,7,0.331,0.905
32.37,0,28,0.895,0.626
66.86,0,36,0.488,0.655
52.13,0,30,0.21,0.588
3.52,0,28,0.7,0.13
8.09,0,0,0.504,0.919
1.78,0,28,0.346,0.152
4.75,0,28,0.415,0.336
1.07,0,0,0.398,0.743
49.67,0,10,0.149,0.875
2.76,0,30,0.846,0.878
54.19,0,39,0.451,0.41
55.63,0,39,0.06,0.407
225.19,0,22,0.216,0.139
136.13,0,29,0.462,0.991
29.51,0,15,0.086,0.194
7.26,0,7,0.404,0.469
50.7,0,5,0.854,0.534
60.0,0,15,0.005,0.762
134.44,0,29,0.253,0.766
74.15,0,4,0.28,0.194
62.66,0,7,0.921,0.702
94.46,0,14,0.984,0.45
94.44,0,28,0.709,0.481
7.29,0,24,0.593,0.065
106.32,0,37,0.678,0.178
70.73,0,28,0.409,0.525
58.39,0,19,0.838,0.813
45.27,0,38,0.264,0.923
456.56,0,6,0.135,0.631
7.07,0,40,0.131,0.615
102.61,0,16,0.753,0.18
53.2,0,38,0.327,0.851
6.26,0,1,0.948,0.301
99.64,0,29,0.626,0.376
31.77,0,33,0.805,0.697
130.16,0,12,0.468,0.049
117.17,0,18,0.512,0.299
65.99,0,40,0.674,0.205
4.1,0,7,0.833,0.467
46.76,0,15,0.047,0.33
48.94,0,2,0.956,0.574
49.83,0,28,0.843,0.511
78.7,0,25,0.3,0.269
7.29,0,40,0.816,0.296
27.85,0,17,0.099,0.842
12.38,0,5,0.242,0.66
4.43,0,39,0.609,0.744
152.43,0,30,0.519,0.811
33.47,0,38,0.36,0.928
106.59,0,12,0.896,0.955
67.1,0,32,0.56,0.191
86.34,0,5,0.288,0.201
87.89,0,36,0.374,0.31
5.87,0,35,0.411,0.212
74.99,0,25,0.267,0.135
89.92,0,30,0.014,0.522
84.26,0,16,0.449,0.473
500.53,0,36,0.825,0.55
80.28,0,15,0.128,0.329
31.28,0,14,0.645,0.465
60.42,0,21,0.278,0.153
3.06,0,22,0.441,0.776
152.21,0,29,0.451,0.554
9.53,0,5,0.375,0.487
4.24,0,18,0.93,0.337
5.8,0,24,0.444,0.618
36.89,0,28,0.04,0.941
107.39,0,31,0.329,0.433
128.96,0,28,0.67,0.973
17.7,0,38,0.977,0.408
55.36,0,29,0.869,0.968
99.63,0,32,0.549,0.538
8.04,0,19,0.408,0.938
96.86,0,17,0.331,0.439
5.67,0,1,0.92,0.217
10.28,0,28,0.746,0.724
3.26,0,38,0.361,0.233
53.57,0,40,0.7,0.393
50.34,0,33,0.666,0.138
11.65,0,28,0.905,0.084
63.93,0,4,0.008,0.501
120.33,0,15,0.674,0.381
1.23,0,4,0.984,0.053
83.63,0,29,0.651,0.919
186.34,0,32,0.691,0.422
12.26,0,10,0.846,0.843
153.51,0,33,0.528,0.986
2.3,0,38,0.887,0.438
195.85,0,30,0.829,0.985
5.1,0,18,0.274,0.013
106.79,0,39,0.79,0.607
93.53,0,18,0.128,0.667
56.08,0,25,0.36,0.614
66.5,0,38,0.083,0.511
168.16,0,18,0.406,0.163
6.53,0,19,0.512,0.051
95.73,0,24,0.278,0.345
18.25,0,39,0.23,0.86
4.32,0,40,0.684,0.147
73.25,0,36,0.047,0.666
65.7,0,6,0.745,0.116
7.94,0,40,0.598,0.214
16.55,0,33,0.344,0.963
75.64,0,35,0.76,0.986
191.78,0,40,0.165,0.719
88.91,0,24,0.298,0.545
74.71,0,23,0.108,0.488
27.46,0,31,0.611,0.497
10.13,0,9,0.709,0.02
81.51,0,7,0.083,0.745
46.46,0,36,0.227,0.287
60.1,0,29,0.035,0.285
20.04,0,35,0.752,0.625
8.15,0,28,0.591,0.872
99.13,0,10,0.685,0.707
52.84,0,33,0.304,0.943
66.26,0,22,0.99,0.619
104.51,0,28,0.446,0.989
35.17,0,28,0.552,0.976
15.66,0,18,0.816,0.753
12.73,0,38,0.383,0.766
104.96,0,25,0.078,0.031
104.39,0,30,0.988,0.49
2.23,0,35,0.405,0.093
96.39,0,7,0.891,0.762
112.38,0,30,0.076,0.334
80.92,0,21,0.849,0.364
72.44,0,3,0.185,0.047
81.43,0,38,0.91,0.122
72.58,0,38,0.753,0.127
49.7,0,0,0.881,0.223
326.36,0,7,0.531,0.552
67.88,0,3,0.942,0.47
75.39,0,10,0.956,0.386
1.37,0,15,0.179,0.473
131.13,0,36,0.218,0.631
84.49,0,18,0.966,0.507
84.92,0,36,0.488,0.475
70.02,0,6,0.277,0.733
124.34,0,25,0.431,0.469
4.27,0,17,0.545,0.912
39.09,0,3,0.125,0.041
123.67,0,6,0.612,0.078
37.1,0,15,0.441,0.222
91.19,0,17,0.036,0.813
47.42,0,40,0.438,0.451
6.01,0,2,0.502,0.005
76.2,0,14,0.136,0.845
67.61,0,30,0.187,0.588
68.41,0,39,0.248,0.612
7.07,0,1,0.382,0.777
63.25,0,27,0.822,0.658
78.93,0,28,0.308,0.948
131.39,0,7,0.9,0.943
12.46,0,40,0.802,0.106
36.94,0,25,0.16,0.589
2.6,0,38,0.401,0.262
92.21,0,28,0.038,0.171
119.87,0,36,0.944,0.402
96.15,0,7,0.715,0.748
125.12,0,36,0.241,0.841
2.51,0,1,0.372,0.476
30.32,0,29,0.34,0.396
89.57,0,23,0.104,0.984
107.9,0,36,0.379,0.072
60.03,0,30,0.336,0.217
130.92,0,15,0.907,0.639
90.46,0,3,0.326,0.03
35.79,0,2,0.065,0.634
34.11,0,15,0.258,0.657
3.63,0,9,0.324,0.589
46.52,0,35,0.83,0.327
184.01,0,38,0.234,0.352
97.22,0,38,0.593,0.571
65.86,0,22,0.448,0.093
28.09,0,14,0.5,0.986
53.44,0,29,0.956,0.084
27.4,0,26,0.042,0.037
37.53,0,1,0.499,0.945
44.19,0,36,0.419,0.333
74.42,0,26,0.562,0.028
146.55,0,29,0.391,0.305
81.74,0,32,0.852,0.12
9.5,0,22,0.587,0.81
53.73,0,22,0.976,0.271
87.18,0,40,0.896,0.55
82.92,0,36,0.506,0.371
47.19,0,33,0.914,0.954
147.73,0,32,0.384,0.418
152.28,0,30,0.23,0.405
39.75,0,38,0.754,0.932
35.35,0,28,0.634,0.97
2.9,0,4,0.195,0.823
7.65,0,40,0.178,0.492
5.25,0,7,0.165,0.668
21.83,0,19,0.091,0.333
37.67,0,33,0.484,0.95
4.62,0,33,0.57,0.336
5.03,0,19,0.644,0.174
7.69,0,38,0.054,0.042
8.73,0,24,0.174,0.276
10.65,0,7,0.98,0.429
10.17,0,33,0.377,0.479
2.98,0,18,0.394,0.128
21.25,0,19,0.985,0.108
4.29,0,38,0.341,0.659
16.65,0,28,0.536,0.29
2.54,0,39,0.8,0.24
25.54,0,18,0.099,0.275
44.58,0,4,0.945,0.567
5.63,0,24,0.007,0.734
22.43,0,5,0.672,0.609
5.71,0,28,0.364,0.179
23.65,0,19,0.707,0.769
573.67,0,16,0.645,0.116
9.13,0,39,0.659,0.579
137.64,0,28,0.443,0.572
5.91,0,1,0.931,0.982
41.08,0,10,0.655,0.248
12.59,0,22,0.85,0.414
148.42,0,33,0.168,0.387
68.76,0,33,0.635,0.111
13.13,0,28,0.912,0.81
23.18,0,12,0.667,0.462
3.1,0,33,0.831,0.17
2.33,0,35,0.666,0.307
93.04,0,0,0.528,0.06
107.8,0,39,0.814,0.614
74.17,0,36,0.709,0.763
8.17,0,35,0.054,0.647
7.78,0,15,0.902,0.166
1.38,0,28,0.172,0.702
28.06,0,19,0.838,0.715
188.61,0,24,0.183,0.738
48.55,0,36,0.696,0.496
22.74,0,5,0.145,0.525
61.14,0,27,0.762,0.161
179.59,0,24,0.747,0.904
35.67,0,16,0.393,0.114
40.58,0,25,0.847,0.32
32.57,0,39,0.687,0.669
150.41,0,36,0.539,0.548
52.84,0,19,0.557,0.331
35.66,0,29,0.86,0.335
183.86,0,24,0.39,0.562
32.07,0,17,0.701,0.832
52.94,0,28,0.341,0.558
4.52,0,1,0.237,0.194
69.89,0,18,0.824,0.781
18.41,0,35,0.926,0.342
75.58,0,36,0.139,0.281
75.62,0,39,0.558,0.842
76.75,0,6,0.066,0.657
178.7,0,26,0.529,0.125
62.19,0,17,0.431,0.002
209.69,0,22,0.983,0.39
34.07,0,21,0.324,0.006
78.25,0,15,0.353,0.546
59.38,0,24,0.654,0.589
6.76,0,17,0.591,0.083
5.84,0,1,0.379,0.345
64.41,0,29,0.201,0.864
8.08,0,30,0.131,0.613
6.63,0,39,0.614,0.805
75.35,0,3,0.061,0.02
69.73,0,7,0.029,0.079
43.99,0,7,0.205,0.184
64.69,0,28,0.307,0.451
40.18,0,1,0.651,0.822
60.38,0,18,0.705,0.777
21.9,0,33,0.588,0.346
24.67,0,18,0.72,0.836
61.07,0,17,0.199,0.693
39.26,0,29,0.167,0.899
91.56,0,38,0.218,0.141
45.75,0,3,0.117,0.191
8.03,0,32,0.731,0.491
115.0,0,33,0.464,0.732
1.17,0,28,0.889,0.58
7.43,0,24,0.054,0.101
75.65,0,18,0.671,0.692
8.11,0,27,0.123,0.723
5.98,0,38,0.996,0.172
39.85,0,22,0.129,0.526
39.95,0,14,0.792,0.481
9.81,0,19,0.229,0.26
26.38,0,15,0.191,0.634
70.25,0,3,0.374,0.291
7.03,0,19,0.027,0.346
51.17,0,18,0.961,0.683
181.87,0,15,0.557,0.616
17.19,0,32,0.488,0.977
12.46,0,15,0.158,0.298
75.97,0,28,0.129,0.033
1.59,0,19,0.222,0.195
25.9,0,35,0.298,0.114
16.03,0,4,0.065,0.914
19.41,0,19,0.173,0.263
12.21,0,30,0.209,0.814
56.91,0,29,0.362,0.098
24.51,0,15,0.26,0.699
56.41,0,36,0.578,0.155
70.11,0,38,0.479,0.437
170.53,0,24,0.065,0.72
25.01,0,18,0.029,0.148
96.61,0,22,0.219,0.513
200.99,0,1,0.453,0.933
60.94,0,25,0.667,0.175
68.89,0,32,0.65,0.071
21.84,0,5,0.66,0.769
13.9,0,0,0.686,0.298
81.27,0,36,0.24,0.118
70.87,0,29,0.353,0.979
256.49,0,7,0.08,0.762
41.07,0,22,0.363,0.901
56.37,0,29,0.472,0.697
32.45,0,4,0.552,0.561
3.22,0,17,0.103,0.516
36.85,0,9,0.743,0.944
56.55,0,14,0.367,0.78
8.91,0,21,0.252,0.764
125.8,0,2,0.887,0.836
26.4,0,7,0.686,0.107
12.81,0,40,0.171,0.487
82.56,0,29,0.406,0.421
27.46,0,27,0.181,0.374
4.62,0,19,0.132,0.282
143.11,0,23,0.032,0.833
1.49,0,7,0.601,0.256
200.14,0,24,0.998,0.425
1.95,0,15,0.06,0.612
20.36,0,12,0.583,0.321
111.35,0,25,0.167,0.27
424.77,0,1,0.498,0.688
4.15,0,15,0.668,0.833
117.83,0,39,0.325,0.133
4.77,0,26,0.153,0.71
172.88,0,1,0.122,0.133
153.8,0,39,0.348,0.467
97.73,0,0,0.7,0.477
9.36,0,1,0.439,0.666
104.32,0,3,0.486,0.486
56.83,0,15,0.629,0.821
32.79,0,23,0.347,0.942
33.09,0,1,0.646,0.111
38.31,0,36,0.478,0.509
34.05,0,40,0.993,0.638
74.94,0,29,0.291,0.461
1.24,0,26,0.893,0.152
9.38,0,30,0.933,0.395
39.29,0,14,0.608,0.541
62.0,0,24,0.775,0.001
13.02,0,28,0.728,0.969
76.2,0,18,0.01,0.549
33.11,0,15,0.958,0.021
9.01,0,4,0.822,0.185
81.3,0,33,0.178,0.553
34.8,0,19,0.408,0.431
54.43,0,18,0.27,0.105
37.65,0,15,0.092,0.054
61.53,0,28,0.133,0.942
15.24,0,22,0.215,0.522
3.66,0,38,0.186,0.034
62.11,0,22,0.549,0.503
4.42,0,19,0.408,0.774
38.58,0,7,0.979,0.607
1.33,0,24,0.337,0.615
40.65,0,30,0.914,0.417
67.77,0,17,0.48,0.987
83.23,0,36,0.029,0.403
79.17,0,18,0.846,0.092
1.65,0,19,0.161,0.581
368.48,0,24,0.511,0.208
21.06,0,0,0.057,0.225
97.63,0,32,0.353,0.849
1.09,0,38,0.21,0.889
121.58,0,25,0.023,0.233
69.76,0,23,0.786,0.976
68.21,0,29,0.025,0.638
7.08,0,0,0.273,0.202
63.62,0,38,0.983,0.121
8.63,0,32,0.622,0.723
2.04,0,24,0.89,0.166
89.26,0,39,0.991,0.118
3.73,0,22,0.917,0.151
39.09,0,32,0.699,0.521
17.92,0,1,0.528,0.758
61.36,0,5,0.881,0.069
76.28,0,28,0.227,0.068
2.88,0,22,0.899,0.224
72.92,0,29,0.299,0.784
110.42,0,28,0.395,0.416
5.03,0,10,0.424,0.967
6.71,0,1,0.921,0.913
87.35,0,37,0.06,0.707
201.56,0,24,0.234,0.184
132.4,0,28,0.872,0.465
3.14,0,31,0.241,0.908
85.87,0,33,0.989,0.63
83.52,0,0,0.528,0.526
130.03,0,29,0.362,0.755
7.43,0,24,0.055,0.421
167.16,0,9,0.374,0.512
48.87,0,26,0.476,0.88
68.99,0,15,0.26,0.769
3.38,0,39,0.36,0.716
56.04,0,18,0.087,0.654
79.22,0,33,0.937,0.823
172.33,0,15,0.738,0.403
103.6,0,30,0.543,0.14
546.38,0,3,0.837,0.455
21.76,0,5,0.226,0.914
53.15,0,22,0.5,0.755
31.9,0,35,0.75,0.213
3.46,0,9,0.913,0.137
37.88,0,22,0.618,0.526
45.18,0,35,0.667,0.127
34.3,0,28,0.257,0.294
3.25,0,19,0.919,0.281
24.52,0,15,0.895,0.393
19.97,0,33,0.079,0.638
83.87,0,24,0.477,0.105
8.58,0,28,0.217,0.776
32.99,0,15,0.011,0.215
6.2,0,32,0.62,0.436
4.63,0,32,0.603,0.331
495.61,0,29,0.347,0.805
54.28,0,0,0.954,0.227
11.27,0,32,0.323,0.645
46.87,0,17,0.489,0.735
6.79,0,35,0.883,0.448
9.12,0,30,0.38,0.201
54.5,0,24,0.754,0.004
44.19,0,24,0.203,0.298
35.92,0,32,0.762,0.835
51.76,0,28,0.958,0.665
1.46,0,28,0.207,0.581
5.34,0,22,0.965,0.308
68.0,0,28,0.018,0.316
7.03,0,4,0.314,0.422
71.53,0,16,0.18,0.258
135.92,0,15,0.189,0.296
58.55,0,0,0.341,0.167
3.2,0,10,0.218,0.714
91.58,0,29,0.137,0.336
182.93,0,28,0.845,0.22
6.11,0,14,0.061,0.662
1.79,0,1,0.786,0.132
77.58,0,22,0.463,0.669
115.96,0,23,0.271,0.026
53.06,0,29,0.527,0.696
48.84,0,25,0.151,0.796
33.14,0,38,0.718,0.687
88.64,0,4,0.76,0.53
41.15,0,1,0.535,0.671
6.13,0,22,0.333,0.39
1.11,0,18,0.604,0.213
55.53,0,27,0.844,0.25
87.38,0,16,0.483,0.304
52.42,0,0,0.084,0.519
49.26,0,32,0.9,0.55
1.48,0,39,0.439,0.552
2.51,0,39,0.877,0.916
49.54,0,35,0.919,0.249
147.03,0,16,0.555,0.144
59.15,0,19,0.524,0.236
76.8,0,1,0.244,0.152
154.34,0,9,0.712,0.287
131.38,0,26,0.671,0.15
53.91,0,14,0.822,0.642
106.43,0,36,0.536,0.688
152.66,0,29,0.472,0.153
102.79,0,6,0.984,0.278
61.82,0,38,0.949,0.051
4.47,0,17,0.35,0.379
52.93,0,38,0.823,0.206
154.12,0,22,0.525,0.177
1.51,0,15,0.174,0.354
57.8,0,15,0.818,0.978
126.85,0,7,0.271,0.319
52.58,0,32,0.602,0.893
50.97,0,36,0.353,0.434
1.61,0,18,0.267,0.344
89.28,0,0,0.639,0.996
149.97,0,24,0.706,0.707
92.95,0,37,0.835,0.291
15.07,0,28,0.214,0.613
9.41,0,15,0.848,0.555
297.54,0,19,0.346,0.268
141.55,0,39,0.119,0.881
479.76,0,28,0.825,0.538
42.75,0,28,0.977,0.833
14.81,0,7,0.305,0.215
171.71,0,30,0.462,0.351
8.26,0,38,0.344,0.147
81.8,0,10,0.517,0.236
36.3,0,21,0.194,0.545
22.0,0,10,0.603,0.281
146.59,0,15,0.807,0.61
116.13,0,28,0.939,0.464
84.17,0,25,0.382,0.077
125.42,0,39,0.091,0.465
49.41,0,25,0.321,0.488
11.53,0,38,0.304,0.067
30.41,0,24,0.42,0.779
48.72,0,18,0.103,0.509
87.89,0,29,0.85,0.403
36.75,0,14,0.167,0.849
3.19,0,18,0.45,0.896
181.09,0,1,0.089,0.188
6.17,0,39,0.927,0.447
6.6,0,28,0.57,0.898
31.77,0,38,0.531,0.993
3.71,0,6,0.756,0.22
38.27,0,1,0.204,0.291
1.26,0,33,0.077,0.853
48.68,0,16,0.261,0.955
64.9,0,29,0.956,0.997
8.95,0,19,0.416,0.927
23.14,0,15,0.807,0.518
173.12,0,18,0.517,0.183
489.68,0,5,0.586,0.739
66.85,0,38,0.491,0.601
98.38,0,6,0.827,0.757
112.18,0,25,0.422,0.008
114.32,0,36,0.883,0.845
32.95,0,33,0.866,0.233
8.14,0,40,0.14,0.132
91.96,0,35,0.316,0.144
124.67,0,12,0.542,0.296
29.28,0,30,0.58,0.533
41.14,0,32,0.607,0.629
233.59,0,39,0.461,0.412
147.77,0,16,0.251,0.115
129.5,0,39,0.693,0.031
8.4,0,30,0.427,0.692
137.78,0,6,0.252,0.403
49.76,0,32,0.982,0.682
45.3,0,7,0.556,0.972
9.2,0,14,0.547,0.544
72.0,0,16,0.656,0.239
8.54,0,26,0.604,0.385
80.39,0,5,0.063,0.4
4.57,0,17,0.803,0.707
86.04,0,1,0.029,0.179
86.37,0,25,0.918,0.401
3.49,0,39,0.801,0.55
146.09,0,9,0.259,0.5
59.31,0,15,0.335,0.127
49.15,0,29,0.114,0.724
9.14,0,28,0.389,0.928
38.15,0,4,0.454,0.515
204.43,0,28,0.402,0.078
24.06,0,5,0.146,0.397
2.61,0,18,0.151,0.694
64.96,0,12,0.236,0.259
19.42,0,15,0.794,0.544
33.69,0,0,0.123,0.974
7.16,0,32,0.168,0.408
60.51,0,28,0.252,0.333
43.6,0,9,0.451,0.444
2.39,0,18,0.129,0.144
23.09,0,1,0.012,0.501
1.01,0,2,0.993,0.154
99.89,0,28,0.737,0.731
32.72,0,35,0.11,0.266
58.89,0,24,0.985,0.952
19.72,0,33,0.626,0.312
10.64,0,28,0.244,0.693
5.92,0,38,0.256,0.24
50.62,0,38,0.312,0.45
44.28,0,16,0.265,0.994
85.29,0,16,0.387,0.812
73.81,0,25,0.413,0.456
14.51,0,40,0.144,0.001
11.79,0,24,0.246,0.271
2.67,0,15,0.795,0.09
9.35,0,5,0.604,0.018
7.77,0,17,0.908,0.468
42.38,0,29,0.114,0.308
105.44,0,15,0.337,0.587
2.35,0,24,0.969,0.905
469.57,0,36,0.638,0.212
5.49,0,40,0.925,0.262
31.99,0,39,0.328,0.091
5.25,0,22,0.985,0.85
6.4,0,38,0.127,0.724
43.72,0,0,0.523,0.204
51.07,0,39,0.815,0.943
21.33,0,32,0.653,0.048
2.15,0,27,0.58,0.936
73.79,0,29,0.389,0.199
14.85,0,28,0.262,0.342
93.21,0,40,0.894,0.289
41.74,0,33,0.384,0.568
96.0,0,31,0.629,0.065
103.53,0,28,0.814,0.606
5.14,0,30,0.132,0.796
59.03,0,12,0.165,0.901
33.38,0,37,0.26,0.045
113.94,0,28,0.501,0.012
1.22,0,15,0.607,0.636
104.57,0,6,0.665,0.828
11.08,0,18,0.513,0.162
61.98,0,19,0.027,0.642
77.74,0,30,0.329,0.161
193.17,0,22,0.503,0.837
47.2,0,24,0.062,0.449
31.81,0,25,0.552,0.263
26.25,0,40,0.548,0.007
100.34,0,29,0.149,0.615
80.91,0,35,0.63,0.09
46.59,0,16,0.071,0.523
151.17,0,23,0.382,0.83
187.0,0,39,0.695,0.494
32.65,0,30,0.864,0.125
66.53,0,28,0.161,0.056
96.55,0,29,0.719,0.099
55.91,0,32,0.947,0.471
101.39,0,21,0.202,0.426
55.13,0,18,0.24,0.8
46.42,0,28,0.304,0.292
527.11,0,31,0.547,0.897
104.49,0,15,0.88,0.397
5.15,0,14,0.529,0.757
7.78,0,21,0.57,0.578
72.02,0,7,0.881,0.764
7.85,0,30,0.765,0.858
349.43,0,15,0.874,0.777
66.9,0,15,0.613,0.002
4.55,0,17,0.591,0.237
170.88,0,22,0.404,0.595
1.99,0,15,0.608,0.988
67.34,0,14,0.313,0.039
15.47,0,0,0.015,0.564
